1 90 90 90 527
2 90 179 169 488
3 90 267 181 598
4 90 354 189 643
5 90 440 245 561
6 90 525 264 621
7 90 609 278 657
8 90 692 315 608
9 90 774 307 693
10 90 855 340 673
11 90 935 351 690
12 90 1014 376 681
13 90 1092 362 717
14 90 1169 387 733
15 90 1245 390 751
16 90 1320 399 772
17 90 1394 418 746
18 90 1467 428 766
19 90 1539 437 777
20 90 1610 458 743
21 90 1680 459 776
22 90 1749 477 827
23 90 1817 486 778
24 90 1884 491 815
25 90 1950 493 869
26 90 2015 505 834
27 90 2079 520 843
28 90 2142 511 843
29 90 2204 526 876
30 90 2265 539 879
31 90 2325 537 872
32 90 2384 548 897
33 90 2442 558 912
34 90 2499 577 904
35 90 2555 572 948
36 90 2610 585 912
37 90 2664 597 934
38 90 2717 607 934
39 90 2769 610 963
40 90 2820 615 983
41 90 2870 630 974
42 90 2919 634 992
43 90 2967 638 992
44 90 3014 660 1028
45 90 3060 659 1012
46 90 3105 667 1008
47 90 3149 675 1038
48 90 3192 681 1037
49 90 3234 677 1041
50 90 3275 695 1051
51 90 3315 700 1058
52 90 3354 706 1055
53 90 3392 718 1081
54 90 3429 720 1098
55 90 3465 722 1090
56 90 3500 721 1090
57 90 3534 742 1121
58 90 3567 747 1126
59 90 3599 754 1131
60 90 3630 762 1138
61 90 3660 760 1137
62 90 3689 780 1148
63 90 3717 782 1142
64 90 3744 787 1157
65 90 3770 799 1184
66 90 3795 805 1178
67 90 3819 814 1188
68 90 3842 817 1172
69 90 3864 834 1210
70 90 3885 838 1220
71 90 3905 845 1225
72 90 3924 858 1233
73 90 3942 863 1232
74 90 3959 868 1247
75 90 3975 867 1241
76 90 3990 890 1271
77 90 4004 895 1270
78 90 4017 907 1297
79 90 4029 912 1293
80 90 4040 913 1296
81 90 4050 919 1303
82 90 4059 922 1308
83 90 4067 919 1312
84 90 4074 941 1321
85 90 4080 946 1326
86 90 4085 960 1338
87 90 4089 960 1349
88 90 4092 970 1360
89 90 4094 981 1364
90 90 4095 990 1378
