1 50 50 50 228
2 50 99 85 262
3 50 147 102 272
4 50 194 128 296
5 50 240 148 292
6 50 285 151 289
7 50 329 159 311
8 50 372 190 305
9 50 414 186 337
10 50 455 190 367
11 50 495 208 359
12 50 534 216 366
13 50 572 218 367
14 50 609 227 385
15 50 645 231 377
16 50 680 234 386
17 50 714 252 385
18 50 747 259 398
19 50 779 267 427
20 50 810 265 423
21 50 840 274 436
22 50 869 280 429
23 50 897 293 453
24 50 924 296 452
25 50 950 305 472
26 50 975 307 475
27 50 999 314 463
28 50 1022 326 465
29 50 1044 327 500
30 50 1065 336 487
31 50 1085 340 511
32 50 1104 354 502
33 50 1122 357 525
34 50 1139 359 527
35 50 1155 368 538
36 50 1170 383 542
37 50 1184 382 536
38 50 1197 388 559
39 50 1209 396 572
40 50 1220 401 577
41 50 1230 405 582
42 50 1239 410 588
43 50 1247 428 595
44 50 1254 428 598
45 50 1260 436 609
46 50 1265 445 618
47 50 1269 453 629
48 50 1272 453 624
49 50 1274 455 636
50 50 1275 463 641
