1 500 500 500 3962
2 500 999 965 4172
3 500 1497 1002 3923
4 500 1994 1097 4499
5 500 2490 1254 4521
6 500 2985 1459 4717
7 500 3479 1510 4555
8 500 3972 1667 4654
9 500 4464 1782 4830
10 500 4955 1813 4940
11 500 5445 1852 5011
12 500 5934 1882 4978
13 500 6422 1939 4983
14 500 6909 2004 5035
15 500 7395 2029 5256
16 500 7880 2059 5219
17 500 8364 2119 5155
18 500 8847 2164 5332
19 500 9329 2177 5503
20 500 9810 2219 5285
21 500 10290 2396 5319
22 500 10769 2408 5271
23 500 11247 2456 5296
24 500 11724 2411 5168
25 500 12200 2456 5385
26 500 12675 2471 5598
27 500 13149 2517 5324
28 500 13622 2519 5573
29 500 14094 2564 5499
30 500 14565 2570 5608
31 500 15035 2589 5494
32 500 15504 2597 5814
33 500 15972 2645 5527
34 500 16439 2627 5627
35 500 16905 2681 5821
36 500 17370 2725 5922
37 500 17834 2732 5918
38 500 18297 2792 5832
39 500 18759 2810 5947
40 500 19220 2866 5969
41 500 19680 2862 5740
42 500 20139 2871 5913
43 500 20597 2936 5937
44 500 21054 2913 5952
45 500 21510 2971 6000
46 500 21965 2935 5951
47 500 22419 2985 5693
48 500 22872 3004 6021
49 500 23324 2990 5960
50 500 23775 3039 6033
51 500 24225 3102 6048
52 500 24674 3109 6086
53 500 25122 3095 6070
54 500 25569 3114 6184
55 500 26015 3100 6012
56 500 26460 3113 6130
57 500 26904 3153 6159
58 500 27347 3189 6075
59 500 27789 3161 6116
60 500 28230 3194 6175
61 500 28670 3229 6067
62 500 29109 3217 6078
63 500 29547 3241 6149
64 500 29984 3261 6244
65 500 30420 3303 6232
66 500 30855 3288 6252
67 500 31289 3287 6411
68 500 31722 3396 6287
69 500 32154 3333 6280
70 500 32585 3424 6389
71 500 33015 3387 6452
72 500 33444 3419 6391
73 500 33872 3429 6395
74 500 34299 3441 6385
75 500 34725 3463 6452
76 500 35150 3455 6506
77 500 35574 3464 6653
78 500 35997 3476 6435
79 500 36419 3559 6395
80 500 36840 3545 6391
81 500 37260 3532 6540
82 500 37679 3533 6600
83 500 38097 3587 6590
84 500 38514 3581 6723
85 500 38930 3595 6602
86 500 39345 3634 6650
87 500 39759 3655 6539
88 500 40172 3632 6749
89 500 40584 3628 6682
90 500 40995 3680 6679
91 500 41405 3669 6794
92 500 41814 3721 6675
93 500 42222 3731 6652
94 500 42629 3728 6779
95 500 43035 3751 6754
96 500 43440 3782 6713
97 500 43844 3769 6753
98 500 44247 3764 6802
99 500 44649 3798 6730
100 500 45050 3796 6906
101 500 45450 3847 6848
102 500 45849 3826 6702
103 500 46247 3834 6857
104 500 46644 3840 6841
105 500 47040 3880 6891
106 500 47435 3876 6896
107 500 47829 3888 6903
108 500 48222 3887 6950
109 500 48614 3914 6926
110 500 49005 3919 6908
111 500 49395 3921 6799
112 500 49784 3942 6949
113 500 50172 3960 6900
114 500 50559 3979 6895
115 500 50945 3972 7033
116 500 51330 3989 6890
117 500 51714 4018 7059
118 500 52097 4026 6940
119 500 52479 4008 7071
120 500 52860 4031 7071
121 500 53240 4052 7028
122 500 53619 4055 7184
123 500 53997 4081 7124
124 500 54374 4095 7022
125 500 54750 4091 7006
126 500 55125 4095 7074
127 500 55499 4101 7064
128 500 55872 4119 7085
129 500 56244 4151 7136
130 500 56615 4146 7184
131 500 56985 4153 7209
132 500 57354 4188 7210
133 500 57722 4186 7098
134 500 58089 4203 7204
135 500 58455 4241 7092
136 500 58820 4237 7291
137 500 59184 4230 7185
138 500 59547 4246 7254
139 500 59909 4273 7305
140 500 60270 4280 7289
141 500 60630 4286 7308
142 500 60989 4308 7411
143 500 61347 4324 7311
144 500 61704 4314 7337
145 500 62060 4400 7372
146 500 62415 4354 7464
147 500 62769 4364 7384
148 500 63122 4357 7488
149 500 63474 4372 7459
150 500 63825 4393 7435
151 500 64175 4401 7428
152 500 64524 4401 7435
153 500 64872 4480 7527
154 500 65219 4435 7483
155 500 65565 4466 7538
156 500 65910 4465 7593
157 500 66254 4508 7512
158 500 66597 4534 7645
159 500 66939 4508 7612
160 500 67280 4519 7642
161 500 67620 4537 7566
162 500 67959 4570 7636
163 500 68297 4570 7535
164 500 68634 4556 7707
165 500 68970 4544 7576
166 500 69305 4580 7510
167 500 69639 4592 7654
168 500 69972 4625 7670
169 500 70304 4603 7744
170 500 70635 4639 7734
171 500 70965 4655 7653
172 500 71294 4673 7745
173 500 71622 4667 7733
174 500 71949 4699 7786
175 500 72275 4697 7802
176 500 72600 4712 7787
177 500 72924 4720 7860
178 500 73247 4737 7811
179 500 73569 4740 7835
180 500 73890 4733 7817
181 500 74210 4736 7773
182 500 74529 4789 7807
183 500 74847 4761 7885
184 500 75164 4779 7807
185 500 75480 4833 7852
186 500 75795 4810 7860
187 500 76109 4828 7878
188 500 76422 4825 7844
189 500 76734 4835 7914
190 500 77045 4837 7947
191 500 77355 4869 7902
192 500 77664 4860 7924
193 500 77972 4872 7888
194 500 78279 4901 8007
195 500 78585 4872 8010
196 500 78890 4917 8095
197 500 79194 4939 8020
198 500 79497 4930 7995
199 500 79799 4944 8033
200 500 80100 4987 8046
201 500 80400 4965 8082
202 500 80699 4983 8100
203 500 80997 4997 8103
204 500 81294 4987 8090
205 500 81590 5016 8138
206 500 81885 4977 8086
207 500 82179 5034 8113
208 500 82472 5059 8129
209 500 82764 5057 8090
210 500 83055 5076 8156
211 500 83345 5052 8166
212 500 83634 5082 8150
213 500 83922 5092 8130
214 500 84209 5093 8234
215 500 84495 5106 8193
216 500 84780 5121 8236
217 500 85064 5121 8167
218 500 85347 5100 8148
219 500 85629 5133 8170
220 500 85910 5142 8264
221 500 86190 5171 8177
222 500 86469 5148 8231
223 500 86747 5166 8261
224 500 87024 5180 8211
225 500 87300 5209 8287
226 500 87575 5199 8295
227 500 87849 5200 8290
228 500 88122 5230 8298
229 500 88394 5242 8321
230 500 88665 5237 8324
231 500 88935 5229 8346
232 500 89204 5256 8308
233 500 89472 5284 8407
234 500 89739 5273 8400
235 500 90005 5298 8454
236 500 90270 5300 8381
237 500 90534 5304 8432
238 500 90797 5320 8460
239 500 91059 5322 8415
240 500 91320 5331 8422
241 500 91580 5373 8475
242 500 91839 5342 8484
243 500 92097 5373 8522
244 500 92354 5384 8423
245 500 92610 5382 8449
246 500 92865 5394 8516
247 500 93119 5396 8529
248 500 93372 5415 8521
249 500 93624 5423 8509
250 500 93875 5422 8540
251 500 94125 5430 8607
252 500 94374 5445 8546
253 500 94622 5460 8581
254 500 94869 5457 8591
255 500 95115 5478 8605
256 500 95360 5497 8597
257 500 95604 5489 8588
258 500 95847 5490 8648
259 500 96089 5511 8608
260 500 96330 5535 8651
261 500 96570 5515 8667
262 500 96809 5557 8712
263 500 97047 5574 8762
264 500 97284 5567 8731
265 500 97520 5575 8731
266 500 97755 5584 8753
267 500 97989 5606 8766
268 500 98222 5623 8739
269 500 98454 5638 8737
270 500 98685 5639 8792
271 500 98915 5661 8753
272 500 99144 5643 8747
273 500 99372 5671 8830
274 500 99599 5682 8803
275 500 99825 5700 8840
276 500 100050 5702 8833
277 500 100274 5722 8880
278 500 100497 5725 8887
279 500 100719 5711 8864
280 500 100940 5741 8862
281 500 101160 5751 8900
282 500 101379 5767 8927
283 500 101597 5790 8973
284 500 101814 5786 8978
285 500 102030 5801 8935
286 500 102245 5818 8994
287 500 102459 5837 8969
288 500 102672 5821 9000
289 500 102884 5848 9010
290 500 103095 5836 9054
291 500 103305 5870 8990
292 500 103514 5864 9037
293 500 103722 5878 9032
294 500 103929 5895 9030
295 500 104135 5920 9096
296 500 104340 5886 9076
297 500 104544 5938 9059
298 500 104747 5948 9181
299 500 104949 5949 9112
300 500 105150 5953 9162
301 500 105350 5949 9127
302 500 105549 5978 9186
303 500 105747 5981 9130
304 500 105944 6008 9193
305 500 106140 5987 9174
306 500 106335 6004 9185
307 500 106529 6036 9168
308 500 106722 6074 9195
309 500 106914 6066 9228
310 500 107105 6039 9223
311 500 107295 6067 9275
312 500 107484 6054 9254
313 500 107672 6086 9277
314 500 107859 6084 9273
